Date,Open,High,Low,Close,Volume
2018-02-02,1281.1403763155754,1309.8839103995788,1274.344563564388,1294.957763671875,2456490
2018-02-05,1277.034192511872,1309.062702806382,1263.422115736503,1274.241943359375,2757742
2018-02-06,1235.9717566623572,1263.544973525982,1225.7062105106766,1230.736328125,2657306
2018-02-07,1242.9524272578599,1244.594914773232,1210.2874367460001,1213.408203125,2180324
2018-02-08,1223.5504556889518,1243.1987512815572,1215.0300523143246,1221.271484375,2755004
2018-02-09,1211.334641737162,1229.402005885106,1189.4279226079836,1220.2451171875,2102458
2018-02-12,1222.9551952830968,1241.4537314812178,1213.6135472837161,1218.4383544921875,1974562
2018-02-14,1219.5466034160402,1221.3738501625141,1187.7234176366655,1195.6484375,2847532
2018-02-15,1203.9227018620227,1208.4600933122235,1192.8975654417334,1201.41796875,2465236
2018-02-16,1200.2477418209917,1231.7014175771262,1200.2477418209917,1204.37451171875,2515756
2018-02-19,1209.2814085534058,1212.6895901282571,1188.8324193537783,1200.494140625,1568224
2018-02-20,1202.3006734707953,1225.7266680498926,1202.2595711895378,1209.1785888671875,1889068
2018-02-21,1221.1893711238374,1257.5705068125887,1215.4612164167795,1249.23486328125,3089228
2018-02-22,1253.2177770108085,1264.3045659948489,1241.1044334912085,1252.4786376953125,3463010
2018-02-23,1252.3964166462345,1268.4106659082681,1228.6214559185362,1262.990478515625,3362500
2018-02-26,1262.6620239118822,1268.8007997180819,1240.5705512159868,1244.882080078125,1363882
2018-02-27,1248.7012355528636,1264.1201084126958,1245.005638341428,1249.255615234375,1717800
2018-02-28,1246.237139290186,1258.1246201241324,1240.673193956148,1246.2576904296875,2706864
2018-03-01,1251.985994122204,1256.9955605361633,1240.0779607245183,1247.345947265625,1718124
2018-03-05,1251.9861828288067,1278.532848770298,1245.3956812326965,1275.330078125,2858168
2018-03-06,1281.9617917681412,1284.0149016204284,1244.246123681823,1249.4405517578125,1906764
2018-03-07,1260.6089407347404,1268.4107550259325,1239.4619177875616,1243.136962890625,1917772
2018-03-08,1254.4087130969876,1254.4087130969876,1226.732839102877,1233.487548828125,1951826
2018-03-09,1233.9184200921266,1257.8165870802927,1222.5031148247442,1245.8675537109375,1872436
2018-03-12,1249.5225125875827,1266.316909150563,1246.442848162868,1253.2796630859375,2091340
2018-03-13,1201.0275637109362,1207.10478589984,1179.3057123814087,1185.3829345703125,88067154
2018-03-14,1187.9084766111737,1200.2682345593537,1180.558385498799,1185.4241943359375,3668668
2018-03-15,1188.7503257321093,1191.8505409320148,1172.571863989468,1178.361572265625,2348906
2018-03-16,1177.9919080871757,1179.3058778733525,1151.7942156806246,1160.2940673828125,7197482
2018-03-19,1161.6490932991462,1169.4509076408513,1157.9534970320226,1162.4703369140625,3489940
2018-03-20,1157.9536860175351,1179.7987496896717,1157.5430641430607,1176.3701171875,4024984
2018-03-21,1179.5111165706428,1184.3564738443938,1170.272126101421,1173.0438232421875,3907678
2018-03-22,1174.357613094203,1180.927560866124,1159.0004002771166,1162.6138916015625,2326094
2018-03-23,1150.5624667010075,1163.743468678423,1148.9405303827843,1157.1939697265625,3654122
2018-03-26,1157.5429233365505,1160.9921065627746,1142.1651560579753,1156.7216796875,2964210
2018-03-27,1160.006663349388,1175.6102928032913,1159.2059708352,1169.3277587890625,2494574
2018-03-28,1164.4824781960826,1180.537832822256,1160.006740077521,1169.9232177734375,6865654
2018-04-02,1166.1660963493146,1196.5521143527826,1166.1660963493146,1194.765869140625,1662988
2018-04-03,1187.5592407609424,1203.0806632013268,1187.5592407609424,1195.422607421875,1937290
2018-04-04,1202.8962306292508,1204.7645802087823,1187.5184614736872,1195.2791748046875,2841820
2018-04-05,1201.7051494585794,1216.9802591054315,1199.1593145590132,1214.5986328125,1809424
2018-04-06,1212.9769223684461,1215.4406534226814,1201.705372845215,1211.4576416015625,1129018
2018-04-09,1207.1051555119252,1216.877976588584,1196.962814832368,1200.6173095703125,1235866
2018-04-10,1201.3564592173486,1214.3116000659884,1201.3564592173486,1206.242919921875,1184532
2018-04-11,1211.580723972191,1242.1309458123865,1209.5276149708484,1237.6756591796875,3124416
2018-04-12,1235.9716851314258,1293.4587402538177,1235.1298903458114,1289.0445556640625,6114360
2018-04-13,1293.4588926206322,1330.7433785276564,1286.1088012353737,1294.81396484375,8179118
2018-04-16,1279.4976856940093,1313.9693699810884,1277.341920979666,1308.918701171875,6270274
2018-04-17,1308.9189016995044,1311.9164617161916,1292.3092653580857,1300.275390625,3301724
2018-04-18,1300.028685034878,1311.300233969257,1291.7546954431134,1297.1954345703125,2433066
2018-04-19,1305.736339294976,1321.0525538640138,1299.9260804015776,1310.3558349609375,4820952
2018-04-20,1334.5206109022859,1405.2913055525282,1330.4143936379712,1397.119873046875,18465662
2018-04-23,1405.969100612169,1460.9513217775602,1391.8231990744196,1399.666015625,15185910
2018-04-24,1400.2206066764727,1413.8326818585933,1372.5036298580967,1390.221923828125,8314336
2018-04-25,1389.9549371386697,1430.1958777116652,1381.7630514290618,1424.96044921875,8196574
2018-04-26,1423.6259072711932,1461.8137380690648,1423.6259072711932,1453.2933349609375,12135034
2018-04-27,1447.4423644372198,1455.2441814370234,1404.3270599646219,1417.4464111328125,4501330
2018-04-30,1417.4462602876206,1457.2971360876757,1411.5538961197992,1450.357666015625,3458558
2018-05-02,1449.7003515736615,1450.3983886255028,1425.3915596101972,1437.07373046875,3158046
2018-05-03,1441.2003696516003,1447.852422558443,1425.0218110762855,1429.7235107421875,3761550
2018-05-04,1433.8913459013413,1435.9444549304096,1424.8576661734405,1429.2718505859375,2347244
2018-05-07,1433.0702556505894,1433.0702556505894,1400.5900272350511,1404.716796875,3484426
2018-05-08,1410.3630620623596,1431.6332971684242,1394.7594293956738,1413.0321044921875,2992820
2018-05-09,1412.6211436877693,1435.020583678913,1412.6211436877693,1432.78271484375,2615050
2018-05-10,1438.3878214746314,1441.7549006698011,1412.6212998126996,1417.15869140625,3858678
2018-05-11,1418.370179397589,1431.0173542569892,1413.5659231075138,1419.4993896484375,2627876
2018-05-14,1419.5198099079903,1425.2685161095267,1400.5490994928157,1409.8907470703125,2433894
2018-05-15,1416.6452343712208,1435.4517331846505,1409.9520788661828,1429.9493408203125,1952890
2018-05-16,1428.9432329788597,1440.871815651917,1427.0133306766384,1434.67138671875,1648450
2018-05-17,1442.4938149676673,1450.788355178341,1427.3213596894454,1433.8092041015625,2968048
2018-05-18,1429.292353328175,1444.444257349848,1419.9301564227483,1438.01806640625,1874996
2018-05-21,1448.9610430228533,1474.9534215312435,1444.5879612018934,1460.47900390625,3446178
2018-05-22,1460.9926288162064,1467.9526495359657,1434.5896222477936,1440.8310546875,1857416
2018-05-23,1447.4422278189402,1455.6546659909627,1429.3748638404911,1435.1646728515625,1507298
2018-05-24,1441.282806333416,1484.3981039587745,1438.14158903479,1479.758056640625,2962316
2018-05-25,1488.5040698387336,1508.9530561446184,1466.9669758298567,1472.40771484375,3769772
2018-05-28,1485.01371044039,1485.01371044039,1431.4275665962118,1438.01806640625,3716798
2018-05-29,1449.4538671826242,1455.2436747241734,1432.2488536788705,1446.825927734375,3525312
2018-05-30,1440.8930138495027,1450.7273897761488,1429.9909807233055,1442.9666748046875,3779106
2018-05-31,1435.886378452524,1456.6297601664082,1429.344546015618,1441.724365234375,5049371
2018-06-01,1452.4475224823725,1455.3457929092187,1421.2290500323745,1434.6024169921875,1603856
2018-06-04,1444.9948372498477,1448.3071463323688,1418.1651134646963,1444.373779296875,1681483
2018-06-05,1444.166872445243,1450.7087036094047,1416.9645522033588,1425.617919921875,2449568
2018-06-06,1426.7773525918305,1436.6314938160174,1420.318308472806,1429.0545654296875,2236512
2018-06-07,1428.4335426322227,1448.3074006166712,1427.439890166468,1437.1697998046875,2414762
2018-06-08,1436.7140499920242,1455.1802133735086,1436.7140499920242,1446.7337646484375,2582138
2018-06-11,1446.733981902213,1459.9004325657957,1443.338884833909,1448.886962890625,2179378
2018-06-12,1454.9319293853741,1478.118095590719,1451.619619927468,1474.8057861328125,4608875
2018-06-13,1503.7884433990516,1516.7478739347237,1488.883051338929,1510.495849609375,5370983
2018-06-14,1515.3815800885163,1517.2861984641693,1477.2900212447614,1480.229736328125,3819998
2018-06-15,1490.5390783544042,1529.5414973546144,1481.0989773080962,1523.70361328125,9183574
2018-06-18,1546.807163680509,1546.807163680509,1508.8812788030352,1514.5535888671875,4674987
2018-06-19,1508.8810649385564,1522.8341471577187,1507.928755831542,1510.8270263671875,3245034
2018-06-20,1517.0378183878775,1520.5985916920151,1505.9415608532413,1509.129638671875,3107695
2018-06-21,1517.0375757299241,1517.0375757299241,1505.1132426908625,1506.5623779296875,2910659
2018-06-22,1512.897432071832,1512.897432071832,1490.1667475406734,1498.654541015625,2949458
2018-06-25,1500.3936311065684,1509.0470004825781,1495.5079536768242,1506.47998046875,2083217
2018-06-26,1509.5852404732427,1541.052184597205,1507.9290855193499,1533.5994873046875,4679712
2018-06-27,1540.2236593552375,1561.0498220627112,1532.977983538378,1538.5675048828125,4081208
2018-06-28,1544.3644834670804,1549.332948293248,1512.31792577177,1525.8983154296875,4888125
2018-06-29,1527.7198338916187,1546.351573177046,1525.5668531242559,1530.079833984375,3506276
2018-07-02,1533.5991835560767,1538.4020724045636,1524.5731206283513,1533.0609130859375,2650290
2018-07-03,1540.1826692375357,1556.7028756217328,1537.7813254113155,1551.858642578125,3242233
2018-07-04,1556.7024686286713,1556.7024686286713,1537.8637108748696,1545.31640625,2700614
2018-07-05,1550.9886870563405,1562.995807164358,1541.9626248273769,1557.03369140625,2472571
2018-07-06,1559.1454481441501,1590.7366198694829,1558.1517957385504,1584.070556640625,3713781
2018-07-09,1593.2209494697624,1593.5522006531219,1553.8872721829568,1559.269775390625,6151747
2018-07-10,1571.690527178271,1572.4358168757478,1549.1254234556113,1552.7275390625,5303302
2018-07-11,1573.3469750713055,1654.4985558907726,1568.5027427595287,1639.5103759765625,22903802
2018-07-12,1642.905496764906,1648.6192508161537,1623.4456786328622,1632.4302978515625,6921701
2018-07-13,1635.4526549754144,1654.4156452169234,1634.624577681756,1640.50390625,4148185
2018-07-16,1647.8740502147646,1652.842514687774,1637.481638258586,1647.2115478515625,2582159
2018-07-17,1650.3646993743846,1666.9596184228953,1643.7267317549804,1661.27587890625,3315492
2018-07-18,1663.6402670125217,1669.1995231504516,1653.7248455869035,1659.698974609375,2013869
2018-07-19,1661.2344172041053,1668.1627759251096,1634.5995913287568,1644.0587158203125,1746318
2018-07-20,1646.9626677196122,1659.4918106324185,1646.2158761473593,1656.670654296875,1934995
2018-07-23,1660.3214710517802,1667.7476560070672,1647.8752831128613,1664.1798095703125,2086201
2018-07-24,1671.9380442174213,1671.9380442174213,1646.3404026068467,1658.662109375,2038423
2018-07-25,1661.068562543884,1661.151516887656,1633.2720711274321,1644.1417236328125,1535492
2018-07-26,1638.7065552709646,1647.045541727644,1622.2361201111555,1630.20166015625,3503036
2018-07-27,1627.0071150953518,1630.1601898119534,1609.9558988034687,1612.8184814453125,2033977
2018-07-30,1612.1958646625274,1621.9038486543186,1602.6953170918198,1613.5234375,1579251
2018-07-31,1611.3662635447906,1615.5149923386753,1599.7498229219136,1609.8726806640625,2204803
2018-08-01,1617.9628829050753,1644.182932847004,1617.8385020571964,1639.99267578125,2425180
2018-08-02,1642.8969532731467,1647.0456829531292,1613.8558455132677,1616.677001953125,1509287
2018-08-03,1623.398164360192,1644.5982166816289,1623.398164360192,1642.4407958984375,1505131
2018-08-06,1657.0027226767465,1658.6206868234083,1636.466509664103,1639.2047119140625,1532249
2018-08-07,1641.4031123595917,1642.1914316474233,1626.7166521132867,1632.400390625,1353521
2018-08-08,1636.2589651801545,1641.4864050260433,1627.961505924677,1637.91845703125,1315062
2018-08-09,1642.8967022435872,1643.5605394058905,1631.2802609145922,1638.2086181640625,2060297
2018-08-10,1643.6850468761036,1656.5876357183215,1636.3003896350533,1653.7664794921875,2784105
2018-08-13,1657.6660845598426,1663.0179040830005,1651.1940272546694,1659.615966796875,3559575
2018-08-14,1652.8537726186953,1679.903467716333,1644.8882325261932,1662.4373779296875,3311765
2018-08-16,1659.7408017158687,1676.1282836104435,1655.343107831754,1666.544677734375,2152065
2018-08-17,1670.9839894200923,1677.6634853452706,1662.811011442678,1670.0712890625,1213731
2018-08-20,1679.4055277971954,1679.4055277971954,1662.5616472554434,1667.74755859375,1587032
2018-08-21,1667.913624933583,1679.405584590433,1662.810667746654,1674.13671875,1376866
2018-08-23,1678.4101523588427,1691.0222503153427,1676.3357874786716,1688.615966796875,3046791
2018-08-24,1688.6160070726569,1697.6602584233892,1685.2140688455052,1695.1710205078125,1570533
2018-08-27,1695.1705535251174,1708.4464854176294,1688.5325875788615,1701.7254638671875,1532702
2018-08-28,1705.1278051188594,1719.2334852585288,1702.638567447153,1716.91015625,1987983
2018-08-29,1719.6483934616028,1723.0504327125586,1697.3282082902058,1719.2335205078125,1525867
2018-08-30,1715.9147754091382,1730.0204577988652,1713.8404103518255,1727.863037109375,2408020
2018-08-31,1727.7799538452462,1735.8284486803086,1720.8930222576291,1724.5438232421875,2504554
2018-09-03,1729.854021366617,1734.1686588545788,1699.651153801584,1703.385009765625,1439711
2018-09-04,1709.1108853073802,1746.4079282342382,1706.7460281304627,1741.5538330078125,4420803
2018-09-05,1742.4667426280512,1748.4824016204575,1721.7646187484388,1725.24951171875,1681106
2018-09-06,1721.7224713011544,1727.115818801616,1709.5252490073485,1721.971435546875,2238097
2018-09-07,1725.290547520044,1729.1903124121823,1713.7569589202878,1725.7469482421875,1312182
2018-09-10,1729.522388191331,1736.9901017890045,1721.100547774944,1726.493896484375,1530539
2018-09-11,1733.3391910578612,1733.3391910578612,1694.5070422894503,1697.8675537109375,3679745
2018-09-12,1702.9290936103516,1716.6612263142688,1692.6816506269276,1695.9591064453125,2307661
2018-09-14,1696.0005990630125,1718.8601388461414,1674.5516880652071,1713.757080078125,3642038
2018-09-17,1717.573969616223,1724.0460279876834,1704.754436299965,1721.017333984375,1033857
2018-09-18,1720.0632173012496,1724.8757839427396,1707.2852117192351,1718.1962890625,1456507
2018-09-19,1719.1504309029287,1733.339166671954,1714.9603762122215,1724.12890625,1301268
2018-09-21,1723.3820618998056,1759.890877847611,1701.1033056836095,1745.079833984375,4508530
2018-09-24,1754.9125321451738,1834.1532635020835,1740.9312330696073,1824.15478515625,3032226
2018-09-25,1829.5061732062934,1835.3143929802754,1787.106290401002,1811.500732421875,2868778
2018-09-26,1814.65449663709,1824.611448607664,1771.5907603942405,1777.4403076171875,1970951
2018-09-27,1777.2328392492325,1833.4896573891433,1772.171510299772,1816.1895751953125,3311802
2018-09-28,1807.186748184765,1817.1436999653974,1791.2971936647205,1811.916259765625,2904371
2018-10-01,1817.8896592245783,1888.459567103891,1817.4334611778622,1871.5328369140625,3772208
2018-10-03,1867.176949848386,1871.0767144589354,1788.6000658137546,1794.61572265625,3902322
2018-10-04,1789.4302421392772,1789.4715673780684,1706.248208544166,1713.259521484375,4762419
2018-10-05,1700.979119888478,1759.0613337383284,1676.8335341026514,1744.6651611328125,3417624
2018-10-08,1744.664999901829,1760.8865715000215,1699.4438518692143,1723.8385009765625,2010154
2018-10-09,1726.161925756881,1748.813826264037,1703.6342035274113,1735.6624755859375,1867130
2018-10-10,1742.4660138768072,1747.4029604011969,1683.554067693353,1695.6683349609375,2749573
2018-10-11,1647.0454815888038,1670.2783649563032,1610.5366648684474,1642.855224609375,4700256
2018-10-12,1641.2371999897675,1641.2371999897675,1579.0062647019856,1591.701416015625,9373289
2018-10-15,1609.7072566683767,1622.6098476169232,1593.1123364965376,1617.58984375,2638151
2018-10-16,1624.6425012699717,1636.1759897438103,1605.558345228496,1628.21044921875,2815425
2018-10-17,1634.5995307372777,1650.3647038763684,1593.112233002829,1600.911865234375,2779207
2018-10-19,1600.5796284856428,1600.5796284856428,1551.6661546930422,1587.4696044921875,3428776
2018-10-22,1588.1336747538835,1589.793166577033,1565.6890073308523,1579.0064697265625,1778496
2018-10-23,1569.8598741549874,1578.1748099291135,1527.453701706945,1532.983154296875,2752811
2018-10-24,1539.9677119239911,1558.2189552445395,1505.9179892214145,1537.015869140625,2735913
2018-10-25,1533.2744907434735,1560.6306556995034,1517.5177246194655,1540.7579345703125,2507233
2018-10-26,1541.506077561978,1541.506077561978,1489.2882364352213,1495.940185546875,2285970
2018-10-29,1503.9222786939124,1561.503204558413,1483.6754319211145,1555.724365234375,2609483
2018-10-30,1552.3984765177001,1587.6538237617838,1534.1056181977274,1575.5140380859375,2404883
2018-10-31,1579.837944993883,1616.3405367599323,1559.4247351569752,1611.5594482421875,2769190
2018-11-01,1616.1326629485131,1616.7146679067757,1580.918926957056,1609.5638427734375,2769759
2018-11-02,1608.2749776166509,1625.2374683808698,1583.9954036310855,1591.021484375,1818635
2018-11-05,1588.1528599095548,1602.5792543316322,1567.1576454002793,1572.229736328125,1713366
2018-11-06,1574.8488272167224,1611.0187976411823,1572.354346497794,1607.027587890625,1398710
2018-11-07,1613.097522434344,1620.5809645487302,1610.6030417295485,1614.88525390625,144530
2018-11-09,1630.5592088984222,1631.3490873437584,1583.9955598936738,1587.48779296875,2570479
2018-11-12,1586.9053393275508,1618.169474520587,1586.9053393275508,1592.185302734375,2552008
2018-11-13,1592.3103022438177,1612.2661493737662,1582.3323786788433,1608.8985595703125,1418432
2018-11-14,1600.625257808745,1604.6995969469413,1554.8931075856378,1563.74853515625,2422318
2018-11-15,1549.9041190917685,1579.0063960060452,1544.582539584449,1557.2628173828125,1829123
2018-11-16,1570.6916501666417,1579.6718230177416,1555.1011427867452,1568.696044921875,1829729
2018-11-19,1579.0063876054146,1585.9493390464597,1550.153599532752,1581.875,1740628
2018-11-20,1581.5007800281596,1581.5007800281596,1558.3852180373601,1561.7528076171875,1190182
2018-11-21,1555.7247556303248,1555.7663709167514,1495.48307600323,1506.6666259765625,3840461
2018-11-22,1513.3179983580733,1536.26719605502,1504.9614490306124,1507.1234130859375,3194219
2018-11-26,1512.486808160494,1546.5780446281028,1483.8002799133599,1535.020263671875,4333177
2018-11-27,1541.589190857071,1578.0917815340288,1526.081814349013,1571.7308349609375,3344839
2018-11-28,1570.6914545675272,1653.8408169056706,1565.286746015548,1649.6002197265625,5313249
2018-11-29,1660.4930885248368,1660.4930885248368,1615.2182925351458,1630.1851806640625,4035441
2018-11-30,1634.7165416018354,1655.5038831786644,1629.6028352737972,1636.58740234375,5268901
2018-12-03,1649.683274710971,1654.6722362272342,1636.6288660103558,1648.3529052734375,1610576
2018-12-04,1648.8518343146127,1679.1182221230968,1638.8739109602127,1672.0089111328125,3270615
2018-12-05,1667.9762332888222,1677.9541569176686,1650.514866938341,1668.599853515625,2501539
2018-12-06,1661.324192955758,1677.122571167049,1646.0246905983713,1656.917236328125,2321216
2018-12-07,1650.5561500353992,1666.2297816144892,1640.536613140987,1658.9957275390625,1680420
2018-12-10,1642.1999988384848,1672.1337709692116,1629.7275937840152,1642.865234375,2010786
2018-12-11,1638.0426153564451,1671.3023638916015,1630.559171936035,1662.9874267578125,2942014
2018-12-12,1663.9017886743557,1681.2800248595386,1650.4731470085014,1676.956298828125,2219993
2018-12-13,1682.9432690745332,1687.6827426213517,1641.7843304286887,1648.5194091796875,3748429
2018-12-14,1648.8520171003345,1662.1143010954922,1642.407940886251,1654.464599609375,2473761
2018-12-17,1662.1555375164057,1667.0613695580846,1650.5146282991823,1658.24755859375,1227921
2018-12-18,1656.2523557803245,1664.6504220248657,1643.3642031622499,1652.884765625,1768742
2018-12-19,1650.3484185462644,1650.3484185462644,1629.7689534343322,1636.75341796875,2498833
2018-12-20,1624.572277961854,1642.1167730718557,1618.0865871151775,1624.7801513671875,1940277
2018-12-21,1619.749756509719,1621.4127439394003,1568.654508333036,1576.3458251953125,3729956
2018-12-24,1584.6601671614403,1612.1825784853902,1583.9949318391443,1595.2200927734375,1864116
2018-12-26,1597.964562709723,1597.964562709723,1555.101023766881,1570.8577880859375,2446614
2018-12-27,1587.3214004396182,1614.511202581288,1556.639264017834,1587.27978515625,4968201
2018-12-28,1592.3101064855093,1596.4675741264637,1574.0172488653104,1576.5533447265625,2239130
2018-12-31,1586.4901174668391,1587.3216112390962,1568.321998843159,1574.059326171875,1879740
2019-01-01,1576.5118187128883,1588.1527287666754,1567.3653893849128,1582.166015625,1094883
2019-01-02,1583.9951756427558,1608.482619516333,1579.83770799015,1599.2115478515625,2100463
2019-01-03,1595.6362587290603,1617.2134775941424,1574.1005536446173,1579.7962646484375,2611668
2019-01-04,1579.8378422851672,1580.8355940063368,1530.7797198142066,1560.5887451171875,4280862
2019-01-07,1573.0198276580468,1587.1552206065521,1564.0396550669534,1578.0919189453125,1856423
2019-01-08,1584.3279102085826,1585.1594038004312,1565.9519221288635,1574.4747314453125,1691756
2019-01-09,1585.9910449119,1595.636351174358,1552.1491916754783,1568.9869384765625,2414376
2019-01-10,1571.5231301760543,1583.9955359711025,1556.6393722938242,1570.3175048828125,3053461
2019-01-11,1554.8935582413608,1559.051027648423,1525.7912723919235,1532.069091796875,9209862
2019-01-14,1538.2632011646042,1539.0946947868554,1505.0034562745589,1507.705810546875,3615370
2019-01-15,1505.0035886501146,1554.3527191711823,1503.340601259341,1553.06396484375,7711653
2019-01-16,1554.8930779218042,1559.0505460445897,1535.7687245569905,1555.017822265625,2359280
2019-01-17,1564.8920502282947,1581.5575672701295,1559.3091427065774,1578.4744873046875,2625816
2019-01-18,1567.391856455873,1586.7238152740392,1563.2254772521094,1583.7657470703125,1683728
2019-01-21,1584.890846740901,1609.889125080663,1579.4328486160844,1590.4737548828125,2409803
2019-01-22,1589.140366816729,1598.4314129675397,1574.891370003206,1584.807373046875,2457093
2019-01-23,1584.0578106680057,1588.3074982856388,1558.2262524719467,1562.892578125,2578169
2019-01-24,1570.5583764611172,1587.5988270548967,1562.3922323726185,1584.5157470703125,1962927
2019-01-25,1584.8907688078075,1612.388873629394,1584.0574929041231,1600.556396484375,2327080
2019-01-28,1610.7221315037564,1634.8871298553388,1604.472562964554,1629.05419921875,2769033
2019-01-29,1634.8873808325322,1657.427535511434,1613.7638562709308,1652.1778564453125,2557626
2019-01-30,1649.5529191672276,1657.8023707601992,1628.762726554468,1651.0528564453125,2429575
2019-01-31,1655.7192680969194,1683.0090547250895,1654.052716241764,1678.301025390625,4094319
2019-02-01,1674.4679708767933,1695.5081879778825,1664.9686049904726,1691.5084228515625,3064163
2019-02-04,1691.5081666560598,1712.7566995200493,1685.7169405431691,1708.4237060546875,1590764
2019-02-05,1708.2157518612805,1712.382131743869,1689.883680377891,1703.6744384765625,1111404
2019-02-06,1708.132167626711,1738.9218745490869,1700.7577980530846,1728.880859375,1789812
2019-02-07,1728.8390103835666,1748.1709687520115,1722.3811227679635,1735.630126953125,1339945
2019-02-08,1729.0474772647437,1741.1299777082806,1709.0488558409588,1717.71484375,1684474
2019-02-11,1716.5482314546357,1746.5461617130663,1707.2987882503592,1721.4644775390625,1778730
2019-02-12,1724.8815151664442,1724.8815151664442,1681.5511582637123,1709.54931640625,2422903
2019-02-14,1716.5902394966558,1729.0476748279918,1694.091787824195,1703.716064453125,1724085
2019-02-15,1707.3824375716517,1709.8822654451094,1675.6762466893265,1691.3001708984375,1930065
2019-02-18,1697.8829973548407,1701.5077272698222,1635.429007723874,1641.8035888671875,2942184
2019-02-19,1641.5534215895004,1642.386697438023,1576.5579054047384,1587.223876953125,4408554
2019-02-20,1595.723089448994,1611.3887145131232,1567.6417368650436,1595.5147705078125,4645778
2019-02-21,1595.5149830439473,1616.555198905997,1580.766040730918,1595.056640625,4683919
2019-02-22,1597.5562927722942,1608.2222634972907,1587.473676127176,1604.5975341796875,2271955
2019-02-25,1610.3054986090876,1658.2188575586465,1608.6389469934509,1654.177490234375,2934880
2019-02-26,1653.2197652480118,1704.174618578015,1643.4287711745922,1698.7999267578125,6453309
2019-02-27,1699.8829558036807,1729.0059098738968,1684.8839885465893,1714.96533203125,4732082
2019-02-28,1716.548294966736,1726.0060574810766,1647.8863428244172,1652.760986328125,8454295
2019-03-01,1662.4272458277635,1670.7183009481585,1650.1780281763913,1662.7188720703125,4148548
2019-03-05,1670.7181247799176,1672.384676525334,1647.0530696513558,1656.6357421875,2449622
2019-03-06,1657.6355820489307,1679.0507293237301,1654.0941599151213,1666.21826171875,2635047
2019-03-07,1670.7185335022457,1686.592483448017,1666.7187676474507,1677.634765625,2539884
2019-03-08,1687.3839828079226,1694.050191135065,1674.926546683882,1685.4674072265625,2031071
2019-03-11,1690.633323938954,1694.0497344419427,1669.5931095785709,1678.8841552734375,3111689
2019-03-12,1678.2593481902156,1687.217064014379,1669.0516089115667,1676.926025390625,2658550
2019-03-13,1677.3843322006412,1679.8008525757768,1648.7196218283273,1666.9683837890625,1833163
2019-03-14,1670.6764207736107,1673.0513383861007,1650.7195043038785,1656.052490234375,1905495
2019-03-15,1665.635509980288,1724.0064360167376,1659.052608868147,1699.8414306640625,5184318
2019-03-18,1702.382669661014,1720.381510538638,1675.7178407676452,1685.550537109375,2349915
2019-03-19,1691.550082923083,1691.550082923083,1662.4687335676026,1685.550537109375,2373993
2019-03-20,1689.8832879291513,1703.882361770888,1666.5515660050803,1679.0924072265625,3091165
2019-03-22,1679.0506293713104,1679.8839051178966,1652.6358288918184,1671.259521484375,3148149
2019-03-25,1673.051422860981,1673.051422860981,1647.5530984868208,1653.427734375,2429205
2019-03-26,1653.219506695935,1662.3438377819793,1631.5960361943469,1652.0946044921875,2316539
2019-03-27,1661.551944828363,1664.8850480276176,1634.0538434345135,1639.803466796875,2266166
2019-03-28,1649.8865795158417,1678.7179105112023,1643.887032641273,1666.8021240234375,4054489
2019-04-01,1674.8843632176524,1699.840932818103,1673.4261305631098,1692.9248046875,2095740
2019-04-02,1697.466072125449,1738.2132781358473,1697.3827648910456,1732.63037109375,3719663
2019-04-03,1737.380002355341,1741.2131523202574,1714.9649652343135,1732.63037109375,2939886
2019-04-04,1731.6720803436967,1732.9636985642142,1672.7179172391052,1678.6341552734375,4397518
2019-04-05,1690.425301332424,1711.882055644266,1682.217553447086,1706.7991943359375,3152103
2019-04-08,1715.7149901223704,1729.047403838717,1693.7997943888276,1725.5059814453125,2194294
2019-04-09,1724.8808356788265,1748.2125571276222,1714.589798593789,1742.7962646484375,2690970
2019-04-10,1735.7132333971213,1737.7964225874682,1696.5492766185976,1700.0906982421875,3313062
2019-04-11,1704.0494415895216,1712.382201695094,1677.9262590022054,1682.8009033203125,3422442
2019-04-12,1698.2161372287244,1699.049413056609,1672.3845865643032,1678.6341552734375,3198471
2019-04-15,1724.8811482383994,1766.3783295934643,1700.7161466447212,1760.9620361328125,9189201
2019-04-16,1766.5449887898938,1796.5012180775905,1762.8369515526128,1776.377685546875,5771952
2019-04-18,1791.4597254238229,1795.709513768359,1761.711817321548,1791.5848388671875,3413728
2019-04-22,1789.8765865695939,1813.2083111617487,1787.8768058362923,1801.0841064453125,2007135
2019-04-23,1802.3759682839807,1804.459158261193,1778.2526690351679,1795.75146484375,2163524
2019-04-24,1798.2089457814252,1829.0401464273532,1796.6258033390513,1819.415771484375,3003071
2019-04-25,1812.3750100103218,1837.3732860104642,1806.5837834242536,1829.04052734375,4211526
2019-04-26,1835.7062339590327,1869.8288307118828,1827.498387534755,1865.3292236328125,2716958
2019-04-30,1865.3294214902687,1888.9943707894724,1858.2882822763809,1883.494873046875,3488395
2019-05-02,1879.0373614297469,1882.7036944189035,1842.4566267658784,1846.03955078125,2457699
2019-05-03,1820.7076863186892,1821.5826666264134,1770.711136579961,1776.5440673828125,3780886
2019-05-06,1758.2121396780515,1804.042313935062,1756.9622258346783,1798.08447265625,2891422
2019-05-07,1799.918319854091,1820.1669724641636,1782.2112003743132,1793.168701171875,2201698
